zona,tier,P_rugi,p,q,u_z,HE_rata,HE_p10,HE_min,FN_buruk_rata,FN_buruk_p90,p_bayar,hari_bayar_thn,premi_murni_thn
573-F,2,90,89,0.25,1.2987,0.5701099302216671,0.2815503107914958,0.1854583700757121,0.04525703703241991,0.1317073170731707,0.6060606060606061,13.368333333333332,5614700.0
573-F,2,90,89,0.5,1.2987,0.47739121218065533,0.2288693639381143,0.14466462357688614,0.17890857450675265,0.33495934959349594,0.4444444444444444,7.664999999999999,3219299.9999999995
573-F,2,90,90,0.0,1.3239,0.5203088932883203,0.26148165112536537,0.23098840246095254,0.01240438020746705,0.05235772357723576,0.8282828282828283,31.37833333333333,13178899.999999998
573-F,2,90,90,0.25,1.3239,0.5746446613656001,0.23379954576892364,0.13230993949311043,0.04014750578323436,0.10545876887340298,0.6464646464646465,14.261666666666667,5989900.0
573-F,2,90,90,0.5,1.3239,0.4831945958972054,0.21631209157646875,0.11705332834116833,0.18425724421550135,0.32195121951219513,0.4444444444444444,7.876666666666667,3308200.0
573-F,2,90,91,0.0,1.3531,0.5366652036773528,0.2133300646720377,0.15490503330421235,0.026225091941424743,0.07665505226480834,0.7676767676767676,28.87333333333333,12126800.0
573-F,2,90,91,0.25,1.3531,0.5562289853631952,0.12474045710909282,0.014769412819695127,0.04384861903147123,0.12450638792102205,0.6363636363636364,15.353333333333333,6448400.0
573-F,2,90,91,0.5,1.3531,0.5053944796859448,0.14806349099672855,0.05634860103818551,0.17915159864951608,0.3170731707317073,0.45454545454545453,8.806666666666667,3698800.0
573-F,2,90,92,0.0,1.3845,0.5620462340216834,0.23934350357661946,0.14161478050651988,0.05189605230387598,0.10545876887340298,0.7474747474747475,26.496666666666666,11128600.0
573-F,2,90,92,0.25,1.3845,0.5765617763133347,0.1735991844648906,0.06316013293950695,0.07080327644141925,0.1533101045296167,0.6060606060606061,15.016666666666666,6307000.0
573-F,2,90,92,0.5,1.3845,0.4994194265334276,0.2078230520715783,0.12397579724413987,0.21463040250043885,0.3637630662020906,0.42424242424242425,7.4766666666666675,3140200.0000000005
573-F,2,90,93,0.0,1.4198,0.5613287066490957,0.2367670075202778,0.17403796818881478,0.08030308167309404,0.1533101045296167,0.7272727272727273,23.59,9907800.0
573-F,2,90,93,0.25,1.4198,0.5296432303349605,0.21714698679994163,0.14319748173006241,0.10893301657614102,0.20116144018583038,0.5858585858585859,13.790000000000001,5791800.0
573-F,2,90,93,0.5,1.4198,0.4297076593695799,0.2525535740913596,0.1873642755120435,0.3197218196321296,0.4545876887340302,0.35353535353535354,6.435,2702700.0
573-F,2,90,94,0.0,1.4573,0.546731209068837,0.22767567294193852,0.12449997457693707,0.08030308167309404,0.1533101045296167,0.7272727272727273,20.768333333333334,8722700.0
573-F,2,90,94,0.25,1.4573,0.5388233183754564,0.2706291297548396,0.16705540840994915,0.12218833462085621,0.22020905923344944,0.5858585858585859,12.088333333333333,5077100.0
573-F,2,90,94,0.5,1.4573,0.41210031375308676,0.2637452832054679,0.1721917915863529,0.2784319195013988,0.41742160278745644,0.42424242424242425,6.358333333333333,2670500.0
573-F,2,90,95,0.0,1.5069,0.5048506848391101,0.22321017685975583,0.08517742986701438,0.1682546251654971,0.22020905923344944,0.6767676767676768,17.66,7417200.0
573-F,2,90,95,0.25,1.5069,0.46013259764570336,0.28029609142395784,0.15063026084062514,0.2189289253564964,0.27293844367015097,0.5151515151515151,9.02,3788400.0
573-F,2,90,95,0.5,1.5069,0.3513734509277872,0.2268198834583364,0.1350463855338151,0.32704690712351353,0.3925667828106852,0.3939393939393939,5.515,2316300.0
573-F,2,90,96,0.0,1.5524,0.42983461293426706,0.29043744778724234,0.16537748625999005,0.2362680696610666,0.27044809982983553,0.6060606060606061,14.553333333333333,6112400.0
573-F,2,90,96,0.25,1.5524,0.38973523092782025,0.2740901757869658,0.1776249312421707,0.26932415003663435,0.3271317829457364,0.5050505050505051,8.473333333333333,3558799.9999999995
573-F,2,90,96,0.5,1.5524,0.32783737723315637,0.22767140848851694,0.14567507476691666,0.349838718393722,0.39999999999999997,0.3838383838383838,5.473333333333333,2298799.9999999995
573-F,2,90,97,0.0,1.6171,0.3799309641020142,0.2897634368067124,0.19678005352710315,0.3044447128510464,0.34937198067632846,0.5151515151515151,11.01,4624200.0
573-F,2,90,97,0.25,1.6171,0.3371776849204299,0.25356501011797344,0.1961144315172021,0.3216957926578905,0.371207729468599,0.45454545454545453,7.45,3129000.0
573-F,2,90,97,0.5,1.6171,0.26963140192494156,0.19879193915663812,0.15617711092313447,0.39102915451180253,0.44237726098191216,0.3434343434343434,4.85,2036999.9999999998
573-F,3,95,70,0.0,0.9945,-1.0408714969237214,-1.1804203753174989,-1.2644909297120916,0.0,0.0,0.9696969696969697,56.54,
573-F,3,95,70,0.25,0.9945,-1.670281958646889,-1.912750281510412,-1.979953481037609,0.2458447777778043,0.31629343629343626,0.7171717171717171,19.861666666666668,
573-F,3,95,70,0.5,0.9945,-0.610135638040437,-0.7402550322084898,-0.8244903030188655,0.5120551088689548,0.5683397683397683,0.41414141414141414,7.578333333333333,
573-F,3,95,71,0.0,1.0083,-0.9653886547673608,-1.1304989880160097,-1.187748288138574,0.0,0.0,0.9595959595959596,55.805,
573-F,3,95,71,0.25,1.0083,-1.4542197079468493,-1.6816646947516494,-1.7663180271593109,0.22846111397793556,0.288030888030888,0.696969696969697,18.915,
573-F,3,95,71,0.5,1.0083,-0.5140042395806832,-0.6576316860948705,-0.7109824680594079,0.4909717397246438,0.541003861003861,0.4444444444444444,7.205,
573-F,3,95,72,0.0,1.019,-0.9536102327366047,-1.132547768450281,-1.2300338430000175,0.0,0.0,0.9595959595959596,54.98833333333333,
573-F,3,95,72,0.25,1.019,-1.362943518177775,-1.5839042291635557,-1.6544314315346407,0.2423339216537992,0.288030888030888,0.7070707070707071,18.529999999999998,
573-F,3,95,72,0.5,1.019,-0.5900542323349434,-0.7447063517905044,-0.7905587323155114,0.43211620368543346,0.4864864864864865,0.48484848484848486,8.461666666666666,
573-F,3,95,73,0.0,1.0325,-0.8786039393700131,-1.0784836752913654,-1.177474087057782,0.0,0.0,0.9595959595959596,54.17166666666667,
573-F,3,95,73,0.25,1.0325,-1.2099073062851549,-1.4565078734766332,-1.543306000157691,0.2915057762641759,0.3452702702702703,0.6767676767676768,17.311666666666667,
573-F,3,95,73,0.5,1.0325,-0.46160091194943503,-0.6150659680192857,-0.6622720297915443,0.5312185137340396,0.57875,0.3939393939393939,6.885,
573-F,3,95,74,0.0,1.0439,-0.9010857835024669,-1.091536030291735,-1.193463085050249,0.0,0.0,0.9595959595959596,52.83666666666667,
573-F,3,95,74,0.25,1.0439,-1.1449945481652737,-1.3608839591544049,-1.4892785012039131,0.2804779188016835,0.3452702702702703,0.6868686868686869,16.778333333333332,
573-F,3,95,74,0.5,1.0439,-0.46618177691431617,-0.6068215304754551,-0.6677624197138505,0.4571754426481439,0.5135135135135135,0.47474747474747475,7.933333333333333,
573-F,3,95,75,0.0,1.0558,-0.7712111745078157,-0.9499113112245933,-1.0300705365753067,0.0,0.0,0.9494949494949495,51.89666666666666,
573-F,3,95,75,0.25,1.0558,-1.1079060707987134,-1.3292611548359263,-1.42853092267663,0.25878802662937234,0.31629343629343626,0.6767676767676768,15.921666666666667,
573-F,3,95,75,0.5,1.0558,-0.5210320555619772,-0.7068328699681672,-0.7413724610168668,0.440533000382433,0.4864864864864865,0.45454545454545453,7.861666666666667,
573-F,3,95,76,0.0,1.0698,-0.6729753402545233,-0.8613082361967728,-0.9115821299255817,0.0013157894736842105,0.0,0.9393939393939394,50.888333333333335,
573-F,3,95,76,0.25,1.0698,-1.2004832439657758,-1.4205093389630354,-1.501125067473723,0.29728344613352653,0.3452702702702703,0.6565656565656566,15.586666666666666,
573-F,3,95,76,0.5,1.0698,-0.6482128281192086,-0.837793162855516,-0.8700744182097178,0.4661315899375501,0.541003861003861,0.4444444444444444,8.29,
573-F,3,95,77,0.0,1.0849,-0.5934665956016876,-0.7853516249328681,-0.8191461617307239,0.0,0.0,0.9393939393939394,50.4,
573-F,3,95,77,0.25,1.0849,-0.8639641586880292,-1.0941572216392017,-1.1491336070694262,0.23818418291153076,0.2702702702702703,0.7070707070707071,14.9,
573-F,3,95,77,0.5,1.0849,-0.4133461383885356,-0.5796435244926763,-0.5928625019545852,0.4171834390816162,0.4864864864864865,0.4444444444444444,7.963333333333334,
573-F,3,95,78,0.0,1.097,-0.533735520872472,-0.7464615088994668,-0.7740950341882278,0.0,0.0,0.9393939393939394,49.318333333333335,
573-F,3,95,78,0.25,1.097,-0.7577535461040299,-0.9888622543796123,-1.0257264418149066,0.2742189134948942,0.31629343629343626,0.6363636363636364,14.421666666666667,
573-F,3,95,78,0.5,1.097,-0.4296148310809828,-0.6199179738235933,-0.6254450233201319,0.375651278382826,0.43243243243243246,0.46464646464646464,8.885,
573-F,3,95,79,0.0,1.1146,-0.5176211240661396,-0.7558042293311406,-0.7757977061966654,0.0,0.0,0.9494949494949495,47.65166666666667,
573-F,3,95,79,0.25,1.1146,-0.766446028911573,-0.9783532787078425,-1.0402461805323897,0.20656462423060581,0.24324324324324326,0.7070707070707071,14.961666666666668,
573-F,3,95,79,0.5,1.1146,-0.507741438523183,-0.7088063707653631,-0.7478757149182127,0.3617213611288091,0.40557432432432433,0.47474747474747475,9.67,
573-F,3,95,80,0.0,1.1318,-0.4843185091299251,-0.7426401418711603,-0.7711773926080727,0.0,0.0,0.9292929292929293,46.15333333333333,
573-F,3,95,80,0.25,1.1318,-0.7534662778894803,-0.9465368929523748,-1.00017358147355,0.21044044554063765,0.24324324324324326,0.6666666666666666,15.986666666666668,
573-F,3,95,80,0.5,1.1318,-0.2652046077151418,-0.4781201394708576,-0.5162686008329047,0.3950902363616821,0.43243243243243246,0.41414141414141414,8.26,
573-F,3,95,81,0.0,1.1489,-0.45071964533509107,-0.7244062284413677,-0.7776004634151878,0.0,0.0,0.9292929292929293,45.10333333333333,
573-F,3,95,81,0.25,1.1489,-0.7691656856794465,-0.9691150824600157,-0.9956633322765434,0.17752372503623512,0.21621621621621623,0.6868686868686869,16.220000000000002,
573-F,3,95,81,0.5,1.1489,-0.3255268419603888,-0.5522845882636152,-0.5780635946480084,0.33047030470238853,0.3634920634920635,0.46464646464646464,9.514999999999999,
573-F,3,95,82,0.0,1.1657,-0.4143906544430877,-0.6547784279832003,-0.7308500488403256,0.0,0.0,0.9292929292929293,43.93,
573-F,3,95,82,0.25,1.1657,-0.5150043772163508,-0.6856242415591418,-0.7343081896421011,0.12511689023562406,0.16216216216216217,0.7070707070707071,17.186666666666667,
573-F,3,95,82,0.5,1.1657,-0.17018401975677408,-0.3630580097149411,-0.3922843642806837,0.29301153130066987,0.3261261261261261,0.47474747474747475,9.57,
573-F,3,95,83,0.0,1.1825,-0.39037811164932207,-0.6460785487705492,-0.72240521569251,0.0,0.0,0.9090909090909091,42.666666666666664,
573-F,3,95,83,0.25,1.1825,-0.5887410321900634,-0.7294302794249645,-0.7410924730195578,0.10474278753699717,0.1358858858858859,0.696969696969697,17.64666666666667,
573-F,3,95,83,0.5,1.1825,-0.2223296132337686,-0.36927860328819695,-0.40970965988073105,0.30123691978921624,0.35250965250965255,0.46464646464646464,10.076666666666666,
573-F,3,95,84,0.0,1.1968,-0.2891242157804963,-0.522764178296297,-0.619085209331909,0.0,0.0,0.898989898989899,41.123333333333335,
573-F,3,95,84,0.25,1.1968,-0.504233537742336,-0.6464033435465694,-0.6734616879865847,0.12143585423006387,0.1891891891891892,0.6666666666666666,15.863333333333333,
573-F,3,95,84,0.5,1.1968,-0.1854035004420833,-0.3303448200371025,-0.37354756820608315,0.33380918073863297,0.39206349206349206,0.43434343434343436,9.338333333333333,
573-F,3,95,85,0.0,1.2131,-0.17877759323646591,-0.39726690512572815,-0.48832943367938,0.0013157894736842105,0.0,0.8787878787878788,39.37666666666667,
573-F,3,95,85,0.25,1.2131,-0.24252940383733942,-0.35138183343131585,-0.3644624156652503,0.0992014958114949,0.1683333333333333,0.6363636363636364,14.353333333333333,
573-F,3,95,85,0.5,1.2131,-0.05588773014864418,-0.16124950829811385,-0.18373049226505467,0.2900123493541195,0.3333333333333333,0.46464646464646464,8.959999999999999,
573-F,3,95,86,0.0,1.234,-0.08587349949869157,-0.31681974238992155,-0.3905124826787212,0.0027382645803698436,0.004999999999999983,0.8686868686868687,38.33,
573-F,3,95,86,0.25,1.234,-0.06860219728045092,-0.18908879204725682,-0.29556036688293363,0.07384915359515484,0.16216216216216217,0.6565656565656566,15.750000000000002,
573-F,3,95,86,0.5,1.234,0.17205389008457966,0.08699791676495532,0.043440337820735864,0.26825528474621496,0.3302702702702703,0.46464646464646464,8.4,
573-F,3,95,87,0.0,1.2531,-0.004771439682767924,-0.22980064796084698,-0.2970798028213806,0.0013157894736842105,0.0,0.8585858585858586,36.67,
573-F,3,95,87,0.25,1.2531,0.12151117939339241,-0.018218302570204823,-0.1644818424996406,0.073573125687548,0.1381081081081081,0.6363636363636364,14.003333333333334,
573-F,3,95,87,0.5,1.2531,0.2353057075759423,0.12521909660606179,0.08133045139274575,0.28074809855481825,0.35135135135135137,0.46464646464646464,7.966666666666667,
573-F,3,95,88,0.0,1.2776,0.09859743163227294,-0.12664376270618888,-0.1885108811703502,0.002631578947368421,0.0,0.8484848484848485,35.211666666666666,
573-F,3,95,88,0.25,1.2776,0.26950646942594353,0.03712187261381783,-0.10846973689242034,0.05177654788223549,0.1414414414414414,0.6363636363636364,13.386666666666667,
573-F,3,95,88,0.5,1.2776,0.28482278749123485,0.1722014297975018,0.08087703740392294,0.23727348708862872,0.33693693693693694,0.45454545454545453,7.191666666666666,
573-F,3,95,89,0.0,1.2987,0.13715092533499873,-0.08753856343565877,-0.13404965811771619,0.002631578947368421,0.0,0.8484848484848485,33.720000000000006,
573-F,3,95,89,0.25,1.2987,0.31218089893709094,0.018319596923926665,-0.11767094526801514,0.0619524354484367,0.1414414414414414,0.6060606060606061,13.368333333333332,
573-F,3,95,89,0.5,1.2987,0.3188547296563192,0.09401578890677927,-0.02619421778803166,0.2094110318704859,0.29222222222222216,0.4444444444444444,7.664999999999999,
573-F,3,95,90,0.0,1.3239,0.26419136157225614,0.020372271929471487,-0.04309253833533333,0.006938517464833254,0.027177177177177176,0.8282828282828283,31.37833333333333,
573-F,3,95,90,0.25,1.3239,0.3261213782632566,-0.046035090759911634,-0.22952034626989581,0.03367300116026771,0.11148648648648649,0.6464646464646465,14.261666666666667,
573-F,3,95,90,0.5,1.3239,0.3610590191142423,0.11378889454129025,-0.05873623141958628,0.20118553309677875,0.3011111111111111,0.4444444444444444,7.876666666666667,
573-F,3,95,91,0.0,1.3531,0.27591842117314713,0.0307843958982593,-0.11466093192052673,0.021237068987493436,0.08153153153153153,0.7676767676767676,28.87333333333333,
573-F,3,95,91,0.25,1.3531,0.23887546630228323,-0.20053396372499716,-0.3996015783905442,0.037873254044731124,0.1381081081081081,0.6363636363636364,15.353333333333333,
573-F,3,95,91,0.5,1.3531,0.3376019736769715,0.021449565358703467,-0.1616557440632811,0.18250760754558448,0.27555555555555555,0.45454545454545453,8.806666666666667,
573-F,3,95,92,0.0,1.3845,0.3277617750652209,0.016810533263182492,-0.14784573727117611,0.02522846639994348,0.08828828828828827,0.7474747474747475,26.496666666666666,
573-F,3,95,92,0.25,1.3845,0.32060503567516124,-0.10416913433936083,-0.2921515677380466,0.04443357376294558,0.16306306306306306,0.6060606060606061,15.016666666666666,
573-F,3,95,92,0.5,1.3845,0.39973240480499517,0.17302906901790552,0.014334437429780134,0.20240123237341986,0.3011111111111111,0.42424242424242425,7.4766666666666675,
573-F,3,95,93,0.0,1.4198,0.45327309343817884,0.047153667264268555,-0.18018562659446014,0.03898049199407433,0.1358858858858859,0.7272727272727273,23.59,
573-F,3,95,93,0.25,1.4198,0.3987729710143858,-0.08083276795555852,-0.3121673370759712,0.05561667705131203,0.19135135135135137,0.5858585858585859,13.790000000000001,
573-F,3,95,93,0.5,1.4198,0.42399760332205116,0.1887399545895646,0.02246857513288325,0.29005932010634455,0.39111111111111113,0.35353535353535354,6.435,
573-F,3,95,94,0.0,1.4573,0.5560952739717924,0.04785122386013026,-0.16749185584712856,0.03898049199407433,0.1358858858858859,0.7272727272727273,20.768333333333334,
573-F,3,95,94,0.25,1.4573,0.5782883219626269,0.14694292835105674,-0.05552591470354207,0.06857277854731166,0.19135135135135137,0.5858585858585859,12.088333333333333,
573-F,3,95,94,0.5,1.4573,0.49742995525747963,0.3079471108408395,0.16300870227089403,0.18657705612903985,0.3366666666666666,0.42424242424242425,6.358333333333333,
573-F,3,95,95,0.0,1.5069,0.6012893725721569,0.14805618789239036,-0.08692437819461096,0.08204873454516025,0.13968253968253969,0.6767676767676768,17.66,
573-F,3,95,95,0.25,1.5069,0.5955443947128883,0.29351923045638517,0.11856502666766233,0.10156938301317714,0.21797297297297297,0.5151515151515151,9.02,
573-F,3,95,95,0.5,1.5069,0.4839670624897714,0.3441970111364698,0.2050578421500201,0.19143760906896462,0.33693693693693694,0.3939393939393939,5.515,
573-F,3,95,96,0.0,1.5524,0.5764860241272602,0.14509635884929745,0.0023745053872503696,0.1218085238039889,0.1733333333333333,0.6060606060606061,14.553333333333333,
573-F,3,95,96,0.25,1.5524,0.5509145998989028,0.22688498804800902,0.09790828655035722,0.13932708154180765,0.20734580734580735,0.5050505050505051,8.473333333333333,
573-F,3,95,96,0.5,1.5524,0.48087397840294155,0.29279630759861164,0.1791950353899634,0.2196900571275069,0.3147147147147147,0.3838383838383838,5.473333333333333,
573-F,3,95,97,0.0,1.6171,0.5206968767956578,0.21290402500994193,0.07543060671890345,0.20603994714887397,0.255,0.5151515151515151,11.01,
573-F,3,95,97,0.25,1.6171,0.48236093453672985,0.23386054695983743,0.10593498881032537,0.21020068683592943,0.255,0.45454545454545453,7.45,
573-F,3,95,97,0.5,1.6171,0.39844806164793345,0.24378270283497655,0.12254195900336318,0.28268221700555723,0.32999999999999996,0.3434343434343434,4.85,
